District,District Name,Nom de Circonscription,Type of results*,Type de résultats**,Surname - Nom de famille,Middle name(s) - Autre(s) prénom(s),Given name - Prénom,party,Appartenance politique,Votes obtained - Votes obtenus,% Votes obtained - Votes obtenus %,Rejected ballots - Bulletins rejetés***,Total number of ballots cast - Nombre total de votes déposés
35063,Mississauga--Streetsville,Mississauga--Streetsville,validated,validés,McIver,,Thomas,People's Party,Parti populaire,706,1.2,437,59202
35063,Mississauga--Streetsville,Mississauga--Streetsville,validated,validés,Melek,,Ghada,Conservative,Conservateur,19474,33.1,437,59202
35063,Mississauga--Streetsville,Mississauga--Streetsville,validated,validés,Sikand,,Gagan,Liberal,Libéral,29618,50.4,437,59202
35063,Mississauga--Streetsville,Mississauga--Streetsville,validated,validés,Spizzirri,,Natalie,Animal Protection Party,Parti Protection Animaux,243,.4,437,59202
35064,Nepean,Nepean,preliminary,préliminaires,Ansari,,Zaff,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,8852,13,0,68191
35064,Nepean,Nepean,preliminary,préliminaires,Arya,,Chandra,Liberal,Libéral,31098,45.6,0,68191
35064,Nepean,Nepean,preliminary,préliminaires,Cooke,,Jean-Luc,Green Party,Parti Vert,4347,6.4,0,68191
35064,Nepean,Nepean,preliminary,préliminaires,Hooda,,Azim,People's Party,Parti populaire,719,1.1,0,68191
35064,Nepean,Nepean,preliminary,préliminaires,St. Louis,,Brian,Conservative,Conservateur,22849,33.5,0,68191
35064,Nepean,Nepean,preliminary,préliminaires,Wang,,Dustan,Communist,Communiste,326,.5,0,68191
35064,Nepean,Nepean,validated,validés,Ansari,,Zaff,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,9104,13.1,407,69990
35064,Nepean,Nepean,validated,validés,Arya,,Chandra,Liberal,Libéral,31933,45.9,407,69990
35064,Nepean,Nepean,validated,validés,Cooke,,Jean-Luc,Green Party,Parti Vert,4379,6.3,407,69990
35064,Nepean,Nepean,validated,validés,Hooda,,Azim,People's Party,Parti populaire,687,1,407,69990
35064,Nepean,Nepean,validated,validés,St. Louis,,Brian,Conservative,Conservateur,23320,33.5,407,69990
35064,Nepean,Nepean,validated,validés,Wang,,Dustan,Communist,Communiste,160,.2,407,69990
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Bauer,,Walter,Green Party,Parti Vert,3437,5.7,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Baxter,,Dorian,PC Party,Parti PC,898,1.5,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Brown,,Lois,Conservative,Conservateur,23079,38.2,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Goble,,Laurie,Parti Rhinocéros Party,Parti Rhinocéros Party,101,.2,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Kelly,,Yvonne,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6418,10.6,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,McCaughtrie,,Andrew,People's Party,Parti populaire,578,1,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,preliminary,préliminaires,Van Bynen,,Tony,Liberal,Libéral,25957,42.9,0,60468
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Bauer,,Walter,Green Party,Parti Vert,3551,5.8,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Baxter,,Dorian,PC Party,Parti PC,901,1.5,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Brown,,Lois,Conservative,Conservateur,23252,37.8,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Goble,,Laurie,Parti Rhinocéros Party,Parti Rhinocéros Party,104,.2,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Kelly,,Yvonne,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6576,10.7,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,McCaughtrie,,Andrew,People's Party,Parti populaire,588,1,424,61884
35065,Newmarket--Aurora,Newmarket--Aurora,validated,validés,Van Bynen,,Tony,Liberal,Libéral,26488,43.1,424,61884
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Allen,,Malcolm,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,15358,26.7,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Badawey,,Vance,Liberal,Libéral,20109,35,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Bylsma,,Nic,Christian Heritage Party,Parti de l'Héritage Chrétien,306,.5,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Jeffs,,April,Conservative,Conservateur,17895,31.1,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Sainz-Nieto,,Andrew,People's Party,Parti populaire,768,1.3,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Tomaino,,Michael,Green Party,Parti Vert,2999,5.2,0,57510
35066,Niagara Centre,Niagara-Centre,preliminary,préliminaires,Walker,,Robert,ML,ML,75,.1,0,57510
35066,Niagara Centre,Niagara-Centre,validated,validés,Allen,,Malcolm,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,15469,26.7,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Badawey,,Vance,Liberal,Libéral,20292,35,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Bylsma,,Nic,Christian Heritage Party,Parti de l'Héritage Chrétien,308,.5,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Jeffs,,April,Conservative,Conservateur,17987,31,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Sainz-Nieto,,Andrew,People's Party,Parti populaire,776,1.3,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Tomaino,,Michael,Green Party,Parti Vert,3054,5.3,539,58502
35066,Niagara Centre,Niagara-Centre,validated,validés,Walker,,Robert,ML,ML,77,.1,539,58502
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,Baldinelli,,Tony,Conservative,Conservateur,24266,35.6,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,Barker,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,12264,18,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,Kaiser,,Andrea,Liberal,Libéral,22079,32.4,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,O'Connor,,Sandra,Green Party,Parti Vert,3296,4.8,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,O'Connor,,Tricia,Christian Heritage Party,Parti de l'Héritage Chrétien,353,.5,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,Strange,,Mike,Independent,Indépendant(e),4913,7.2,0,68111
35067,Niagara Falls,Niagara Falls,preliminary,préliminaires,Taylor,,Alexander,People's Party,Parti populaire,940,1.4,0,68111
35067,Niagara Falls,Niagara Falls,validated,validés,Baldinelli,,Tony,Conservative,Conservateur,24751,35.5,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,Barker,,Brian,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,12566,18,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,Kaiser,,Andrea,Liberal,Libéral,22690,32.5,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,O'Connor,,Sandra,Green Party,Parti Vert,3404,4.9,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,O'Connor,,Tricia,Christian Heritage Party,Parti de l'Héritage Chrétien,358,.5,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,Strange,,Mike,Independent,Indépendant(e),4997,7.2,636,70370
35067,Niagara Falls,Niagara Falls,validated,validés,Taylor,,Alexander,People's Party,Parti populaire,968,1.4,636,70370
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Allison,,Dean,Conservative,Conservateur,23973,45.5,0,52682
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Bingham,,Ian,Liberal,Libéral,16986,32.2,0,52682
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Jonker,,Harold,Christian Heritage Party,Parti de l'Héritage Chrétien,993,1.9,0,52682
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Morton,,Miles,People's Party,Parti populaire,847,1.6,0,52682
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Rahman,,Nameer,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6388,12.1,0,52682
35068,Niagara West,Niagara-Ouest,preliminary,préliminaires,Teather,,Terry,Green Party,Parti Vert,3495,6.6,0,52682
35068,Niagara West,Niagara-Ouest,validated,validés,Allison,,Dean,Conservative,Conservateur,24447,45.3,252,54176
35068,Niagara West,Niagara-Ouest,validated,validés,Bingham,,Ian,Liberal,Libéral,17429,32.3,252,54176
35068,Niagara West,Niagara-Ouest,validated,validés,Jonker,,Harold,Christian Heritage Party,Parti de l'Héritage Chrétien,1019,1.9,252,54176
35068,Niagara West,Niagara-Ouest,validated,validés,Morton,,Miles,People's Party,Parti populaire,869,1.6,252,54176
35068,Niagara West,Niagara-Ouest,validated,validés,Rahman,,Nameer,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,6540,12.1,252,54176
35068,Niagara West,Niagara-Ouest,validated,validés,Teather,,Terry,Green Party,Parti Vert,3620,6.7,252,54176
35069,Nickel Belt,Nickel Belt,preliminary,préliminaires,Laamanen,,Aino,Conservative,Conservateur,10281,21.2,0,48524
35069,Nickel Belt,Nickel Belt,preliminary,préliminaires,Lalonde,,Casey,Green Party,Parti Vert,2611,5.4,0,48524
35069,Nickel Belt,Nickel Belt,preliminary,préliminaires,Paavola,,Mikko,People's Party,Parti populaire,1150,2.4,0,48524
35069,Nickel Belt,Nickel Belt,preliminary,préliminaires,Paquette,,Stef,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,15564,32.1,0,48524
35069,Nickel Belt,Nickel Belt,preliminary,préliminaires,Serré,,Marc G,Liberal,Libéral,18918,39,0,48524
35069,Nickel Belt,Nickel Belt,validated,validés,Laamanen,,Aino,Conservative,Conservateur,10343,21.2,298,49146
35069,Nickel Belt,Nickel Belt,validated,validés,Lalonde,,Casey,Green Party,Parti Vert,2644,5.4,298,49146
35069,Nickel Belt,Nickel Belt,validated,validés,Paavola,,Mikko,People's Party,Parti populaire,1159,2.4,298,49146
35069,Nickel Belt,Nickel Belt,validated,validés,Paquette,,Stef,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,15656,32.1,298,49146
35069,Nickel Belt,Nickel Belt,validated,validés,Serré,,Marc G,Liberal,Libéral,19046,39,298,49146
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,preliminary,préliminaires,Boulet,,Rob,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,9411,20.8,0,45173
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,preliminary,préliminaires,Carr,,Jordy,Conservative,Conservateur,12332,27.3,0,45173
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,preliminary,préliminaires,Gomm,,Alex,Green Party,Parti Vert,2926,6.5,0,45173
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,preliminary,préliminaires,King,,Mark,People's Party,Parti populaire,2403,5.3,0,45173
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,preliminary,préliminaires,Rota,,Anthony,Liberal,Libéral,18101,40.1,0,45173
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,validated,validés,Boulet,,Rob,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,9784,20.5,407,48134
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,validated,validés,Carr,,Jordy,Conservative,Conservateur,12984,27.2,407,48134
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,validated,validés,Gomm,,Alex,Green Party,Parti Vert,3111,6.5,407,48134
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,validated,validés,King,,Mark,People's Party,Parti populaire,2496,5.2,407,48134
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,validated,validés,Rota,,Anthony,Liberal,Libéral,19352,40.5,407,48134
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,preliminary,préliminaires,Lawrence,,Philip,Conservative,Conservateur,27218,39.9,0,68268
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,preliminary,préliminaires,MacDonald,,Mallory,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,9482,13.9,0,68268
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,preliminary,préliminaires,Rudd,,Kim,Liberal,Libéral,24706,36.2,0,68268
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,preliminary,préliminaires,Vaughan,,Frank,People's Party,Parti populaire,1445,2.1,0,68268
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,preliminary,préliminaires,Wheeldon,,Jeff,Green Party,Parti Vert,5417,7.9,0,68268
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,validated,validés,Lawrence,,Philip,Conservative,Conservateur,27385,39.7,484,69445
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,validated,validés,MacDonald,,Mallory,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,9615,13.9,484,69445
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,validated,validés,Rudd,,Kim,Liberal,Libéral,24977,36.2,484,69445
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,validated,validés,Vaughan,,Frank,People's Party,Parti populaire,1460,2.1,484,69445
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,validated,validés,Wheeldon,,Jeff,Green Party,Parti Vert,5524,8,484,69445
35072,Oakville,Oakville,preliminary,préliminaires,Adamo,,Jerome,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,4807,7.8,0,61882
35072,Oakville,Oakville,preliminary,préliminaires,Anand,,Anita,Liberal,Libéral,28668,46.3,0,61882
35072,Oakville,Oakville,preliminary,préliminaires,Elwick,,James,Green Party,Parti Vert,3459,5.6,0,61882
35072,Oakville,Oakville,preliminary,préliminaires,Meaney,,JD,People's Party,Parti populaire,765,1.2,0,61882
35072,Oakville,Oakville,preliminary,préliminaires,Pereira,,Sushila,Christian Heritage Party,Parti de l'Héritage Chrétien,137,.2,0,61882
35072,Oakville,Oakville,preliminary,préliminaires,Young,,Terence,Conservative,Conservateur,24046,38.9,0,61882
35072,Oakville,Oakville,validated,validés,Adamo,,Jerome,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,4928,7.5,487,65888
35072,Oakville,Oakville,validated,validés,Anand,,Anita,Liberal,Libéral,30265,46.3,487,65888
35072,Oakville,Oakville,validated,validés,Elwick,,James,Green Party,Parti Vert,3704,5.7,487,65888
35072,Oakville,Oakville,validated,validés,Meaney,,JD,People's Party,Parti populaire,798,1.2,487,65888
35072,Oakville,Oakville,validated,validés,Pereira,,Sushila,Christian Heritage Party,Parti de l'Héritage Chrétien,145,.2,487,65888
35072,Oakville,Oakville,validated,validés,Young,,Terence,Conservative,Conservateur,25561,39.1,487,65888
35073,Oakville North--Burlington,Oakville-Nord--Burlington,preliminary,préliminaires,Damoff,,Pam,Liberal,Libéral,32952,48.1,0,68452
35073,Oakville North--Burlington,Oakville-Nord--Burlington,preliminary,préliminaires,Dion,,Nicolas,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,5691,8.3,0,68452
35073,Oakville North--Burlington,Oakville-Nord--Burlington,preliminary,préliminaires,Houghton,,Michael,Green Party,Parti Vert,2844,4.2,0,68452
35073,Oakville North--Burlington,Oakville-Nord--Burlington,preliminary,préliminaires,Jubinville,,Gilbert Joseph,People's Party,Parti populaire,736,1.1,0,68452
35073,Oakville North--Burlington,Oakville-Nord--Burlington,preliminary,préliminaires,Weir,,Sean,Conservative,Conservateur,26229,38.3,0,68452
35073,Oakville North--Burlington,Oakville-Nord--Burlington,validated,validés,Damoff,,Pam,Liberal,Libéral,33597,48.3,412,70035
35073,Oakville North--Burlington,Oakville-Nord--Burlington,validated,validés,Dion,,Nicolas,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,5866,8.4,412,70035
35073,Oakville North--Burlington,Oakville-Nord--Burlington,validated,validés,Houghton,,Michael,Green Party,Parti Vert,2925,4.2,412,70035
35073,Oakville North--Burlington,Oakville-Nord--Burlington,validated,validés,Jubinville,,Gilbert Joseph,People's Party,Parti populaire,751,1.1,412,70035
35073,Oakville North--Burlington,Oakville-Nord--Burlington,validated,validés,Weir,,Sean,Conservative,Conservateur,26484,38,412,70035
35074,Oshawa,Oshawa,preliminary,préliminaires,Carrie,,Colin,Conservative,Conservateur,23989,38.9,0,61614
35074,Oshawa,Oshawa,preliminary,préliminaires,Hossain,,Afroza,Liberal,Libéral,15592,25.3,0,61614
35074,Oshawa,Oshawa,preliminary,préliminaires,Mackenzie,,Eric,People's Party,Parti populaire,1276,2.1,0,61614
35074,Oshawa,Oshawa,preliminary,préliminaires,Panylo,,Shailene,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,17531,28.5,0,61614
35074,Oshawa,Oshawa,preliminary,préliminaires,Ramsden,,Jovannah,Green Party,Parti Vert,3117,5.1,0,61614
35074,Oshawa,Oshawa,preliminary,préliminaires,Tomlinson,,Jeff,Communist,Communiste,109,.2,0,61614
35074,Oshawa,Oshawa,validated,validés,Carrie,,Colin,Conservative,Conservateur,24087,38.9,414,62397
35074,Oshawa,Oshawa,validated,validés,Hossain,,Afroza,Liberal,Libéral,15750,25.4,414,62397
35074,Oshawa,Oshawa,validated,validés,Mackenzie,,Eric,People's Party,Parti populaire,1215,2,414,62397
35074,Oshawa,Oshawa,validated,validés,Panylo,,Shailene,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,17668,28.5,414,62397
35074,Oshawa,Oshawa,validated,validés,Ramsden,,Jovannah,Green Party,Parti Vert,3151,5.1,414,62397
35074,Oshawa,Oshawa,validated,validés,Tomlinson,,Jeff,Communist,Communiste,112,.2,414,62397
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Bertrand,,Shelby,Animal Protection Party,Parti Protection Animaux,195,.3,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Clemenhagen,,Carol,Conservative,Conservateur,9519,12.6,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Corcoran,,Coreen,Libertarian,Libertarien,342,.5,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Jones,,Chris G,Independent,Indépendant(e),161,.2,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Keller-Herzog,,Angela,Green Party,Parti Vert,5498,7.3,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Leriche,,Marie-Chantal,Christian Heritage Party,Parti de l'Héritage Chrétien,194,.3,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,McKenna,,Catherine,Liberal,Libéral,36612,48.5,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Ryan,,Stuart,Communist,Communiste,110,.1,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Sevilla,,Merylee,People's Party,Parti populaire,706,.9,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Taman,,Emilie,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,22049,29.2,0,75448
35075,Ottawa Centre,Ottawa-Centre,preliminary,préliminaires,Vo,,Giang Ha Thu,Independent,Indépendant(e),62,.1,0,75448
35075,Ottawa Centre,Ottawa-Centre,validated,validés,Bertrand,,Shelby,Animal Protection Party,Parti Protection Animaux,207,.3,482,79384
35075,Ottawa Centre,Ottawa-Centre,validated,validés,Clemenhagen,,Carol,Conservative,Conservateur,9920,12.6,482,79384
35075,Ottawa Centre,Ottawa-Centre,validated,validés,Corcoran,,Coreen,Libertarian,Libertarien,360,.5,482,79384
35075,Ottawa Centre,Ottawa-Centre,validated,validés,Jones,,Chris G,Independent,Indépendant(e),177,.2,482,79384
